Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
305,10:53:22.640,0xEF5D09,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
306,10:53:22.730,0xEF60E5,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
307,10:53:22.730,0xEF60EA,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
308,10:53:22.730,0xEF60F0,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
309,10:53:22.820,0xEF64CC,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
310,10:53:22.820,0xEF64D1,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
311,10:53:22.820,0xEF64D7,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
312,10:53:22.940,0xEF68B3,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1C 01 07 
313,10:53:22.940,0xEF68B8,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
314,10:53:22.940,0xEF68BE,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
315,10:53:23.030,0xEF6C9A,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
316,10:53:23.030,0xEF6C9F,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
317,10:53:23.030,0xEF6CA5,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
318,10:53:23.119,0xEF7081,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
319,10:53:23.119,0xEF7086,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
320,10:53:23.119,0xEF708C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
321,10:53:23.240,0xEF7467,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
322,10:53:23.240,0xEF746D,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
323,10:53:23.240,0xEF7473,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
324,10:53:23.329,0xEF784E,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
325,10:53:23.329,0xEF7854,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
326,10:53:23.329,0xEF785A,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
327,10:53:23.419,0xEF7C35,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
328,10:53:23.419,0xEF7C3B,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
329,10:53:23.419,0xEF7C41,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
330,10:53:23.540,0xEF801C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
331,10:53:23.540,0xEF8022,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
332,10:53:23.540,0xEF8028,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
333,10:53:23.630,0xEF8403,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
334,10:53:23.630,0xEF8409,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
